Data File,Dataset Type,Category,Resolution (C),Ocean Resolution (mx),File Extension,File Size (Bytes),Sub-Category 1,Sub-Category 2,Sub-Category 3,Sub-Category 4,Sub-Category 5
ne_50m_urban_areas.shx,Landda_develop_data,shapefiles,,,.shx,17244,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_1_label_points_details.prj,Landda_develop_data,shapefiles,,,.prj,145,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_0_seams.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_1_states_provinces_scale_rank.dbf,Landda_develop_data,shapefiles,,,.dbf,1178142,NaturalEarth,natural_earth,cultural,inputs,
ne_110m_populated_places_simple.README.html,Landda_develop_data,shapefiles,,,.html,23908,NaturalEarth,natural_earth,cultural,inputs,
ne_50m_populated_places.README.html,Landda_develop_data,shapefiles,,,.html,24307,NaturalEarth,natural_earth,cultural,inputs,
ne_50m_admin_0_countries.shp,Landda_develop_data,shapefiles,,,.shp,1612740,NaturalEarth,natural_earth,cultural,inputs,
ne_110m_admin_0_map_units.dbf,Landda_develop_data,shapefiles,,,.dbf,393747,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_0_antarctic_claim_limit_lines.README.html,Landda_develop_data,shapefiles,,,.html,26309,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_0_disputed_areas.README.html,Landda_develop_data,shapefiles,,,.html,26309,NaturalEarth,natural_earth,cultural,inputs,
ne_50m_admin_0_scale_rank.README.html,Landda_develop_data,shapefiles,,,.html,27305,NaturalEarth,natural_earth,cultural,inputs,
ne_50m_admin_0_map_units.prj,Landda_develop_data,shapefiles,,,.prj,143,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_1_states_provinces_lines.README.html,Landda_develop_data,shapefiles,,,.html,29480,NaturalEarth,natural_earth,cultural,inputs,
ne_50m_populated_places.shx,Landda_develop_data,shapefiles,,,.shx,10092,NaturalEarth,natural_earth,cultural,inputs,
ne_50m_admin_0_pacific_groupings.README.html,Landda_develop_data,shapefiles,,,.html,24195,NaturalEarth,natural_earth,cultural,inputs,
ne_110m_admin_0_tiny_countries.dbf,Landda_develop_data,shapefiles,,,.dbf,83174,NaturalEarth,natural_earth,cultural,inputs,
ne_50m_admin_0_countries_lakes.prj,Landda_develop_data,shapefiles,,,.prj,143,NaturalEarth,natural_earth,cultural,inputs,
ne_110m_admin_0_countries.shp,Landda_develop_data,shapefiles,,,.shp,180924,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_parks_and_protected_lands_scale_rank.shp,Landda_develop_data,shapefiles,,,.shp,118932,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_0_sovereignty.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_0_antarctic_claims.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_0_sovereignty.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_railroads_north_america.shx,Landda_develop_data,shapefiles,,,.shx,9116,NaturalEarth,natural_earth,cultural,inputs,
ne_50m_admin_0_tiny_countries_scale_rank.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_1_states_provinces_lines.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_1_states_provinces_lakes.README.html,Landda_develop_data,shapefiles,,,.html,29480,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_0_countries.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_airports.dbf,Landda_develop_data,shapefiles,,,.dbf,6248846,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_1_seams.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_1_states_provinces_scale_rank.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_0_disputed_areas_scale_rank_minor_islands.dbf,Landda_develop_data,shapefiles,,,.dbf,23539,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_0_boundary_lines_land.dbf,Landda_develop_data,shapefiles,,,.dbf,388227,NaturalEarth,natural_earth,cultural,inputs,
ne_50m_admin_0_boundary_lines_maritime_indicator.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,cultural,inputs,
ne_110m_admin_1_states_provinces_lines.shx,Landda_develop_data,shapefiles,,,.shx,980,NaturalEarth,natural_earth,cultural,inputs,
ne_50m_admin_1_states_provinces_lakes.prj,Landda_develop_data,shapefiles,,,.prj,143,NaturalEarth,natural_earth,cultural,inputs,
ne_110m_admin_0_map_units.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,cultural,inputs,
ne_110m_admin_0_tiny_countries.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,cultural,inputs,
ne_50m_admin_0_pacific_groupings.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_0_label_points.prj,Landda_develop_data,shapefiles,,,.prj,145,NaturalEarth,natural_earth,cultural,inputs,
ne_50m_admin_1_states_provinces_scale_rank.prj,Landda_develop_data,shapefiles,,,.prj,143,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_0_antarctic_claim_limit_lines.shp,Landda_develop_data,shapefiles,,,.shp,64364,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_1_label_points_details.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,5,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_0_scale_rank.shx,Landda_develop_data,shapefiles,,,.shx,34628,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_0_boundary_lines_maritime_indicator.shx,Landda_develop_data,shapefiles,,,.shx,1884,NaturalEarth,natural_earth,cultural,inputs,
ne_50m_admin_0_boundary_map_units.README.html,Landda_develop_data,shapefiles,,,.html,24195,NaturalEarth,natural_earth,cultural,inputs,
ne_110m_admin_1_states_provinces.sbx,Landda_develop_data,shapefiles,,,.sbx,148,NaturalEarth,natural_earth,cultural,inputs,
ne_110m_admin_1_states_provinces.shx,Landda_develop_data,shapefiles,,,.shx,508,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_time_zones.shp,Landda_develop_data,shapefiles,,,.shp,2487024,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_ports.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_parks_and_protected_lands_line.shp,Landda_develop_data,shapefiles,,,.shp,54368,NaturalEarth,natural_earth,cultural,inputs,
ne_50m_admin_0_map_subunits.README.html,Landda_develop_data,shapefiles,,,.html,27305,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_railroads.prj,Landda_develop_data,shapefiles,,,.prj,145,NaturalEarth,natural_earth,cultural,inputs,
ne_10m_admin_1_states_provinces.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,cultural,inputs,
NE1_50M_SR_W.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,raster,inputs,NE1_50M_SR_W
Read_me.txt,Landda_develop_data,shapefiles,,,.txt,92,NaturalEarth,natural_earth,raster,inputs,NE1_50M_SR_W
NE1_50M_SR_W.tif,Landda_develop_data,shapefiles,,,.tif,175043642,NaturalEarth,natural_earth,raster,inputs,NE1_50M_SR_W
NE1_50M_SR_W.tfw,Landda_develop_data,shapefiles,,,.tfw,173,NaturalEarth,natural_earth,raster,inputs,NE1_50M_SR_W
NE1_50M_SR_W.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,5,NaturalEarth,natural_earth,raster,inputs,NE1_50M_SR_W
NE1_HR_LC_SR_W.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,raster,inputs,NE1_HR_LC_SR_W
NE1_HR_LC_SR_W.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,5,NaturalEarth,natural_earth,raster,inputs,NE1_HR_LC_SR_W
NE1_HR_LC_SR_W.tif,Landda_develop_data,shapefiles,,,.tif,699969860,NaturalEarth,natural_earth,raster,inputs,NE1_HR_LC_SR_W
NE1_HR_LC_SR_W.README.html,Landda_develop_data,shapefiles,,,.html,29970,NaturalEarth,natural_earth,raster,inputs,NE1_HR_LC_SR_W
NE1_HR_LC_SR_W.tfw,Landda_develop_data,shapefiles,,,.tfw,173,NaturalEarth,natural_earth,raster,inputs,NE1_HR_LC_SR_W
ne_50m_graticules_10.README.html,Landda_develop_data,shapefiles,,,.html,26697,NaturalEarth,natural_earth,physical,inputs,
ne_110m_graticules_20.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,physical,inputs,
ne_110m_graticules_30.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_50m_geography_regions_elevation_points.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_50m_antarctic_ice_shelves_polys.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_land_scale_rank.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_110m_graticules_10.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_geography_marine_polys.README.html,Landda_develop_data,shapefiles,,,.html,27545,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_K_200.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_110m_glaciated_areas.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_110m_ocean.README.html,Landda_develop_data,shapefiles,,,.html,21570,NaturalEarth,natural_earth,physical,inputs,
ne_10m_geography_regions_elevation_points.README.html,Landda_develop_data,shapefiles,,,.html,27545,NaturalEarth,natural_earth,physical,inputs,
ne_50m_graticules_15.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,physical,inputs,
ne_50m_ocean.shx,Landda_develop_data,shapefiles,,,.shx,108,NaturalEarth,natural_earth,physical,inputs,
ne_10m_lakes_pluvial.shx,Landda_develop_data,shapefiles,,,.shx,1212,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_I_2000.README.html,Landda_develop_data,shapefiles,,,.html,30890,NaturalEarth,natural_earth,physical,inputs,
ne_110m_graticules_5.shx,Landda_develop_data,shapefiles,,,.shx,956,NaturalEarth,natural_earth,physical,inputs,
ne_50m_lakes_historic.shx,Landda_develop_data,shapefiles,,,.shx,116,NaturalEarth,natural_earth,physical,inputs,
ne_110m_lakes.dbf,Landda_develop_data,shapefiles,,,.dbf,163315,NaturalEarth,natural_earth,physical,inputs,
ne_10m_playas.dbf,Landda_develop_data,shapefiles,,,.dbf,458514,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_D_7000.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,physical,inputs,
ne_10m_rivers_north_america.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_antarctic_ice_shelves_lines.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_50m_graticules_20.shp,Landda_develop_data,shapefiles,,,.shp,214588,NaturalEarth,natural_earth,physical,inputs,
ne_50m_geography_regions_elevation_points.shx,Landda_develop_data,shapefiles,,,.shx,788,NaturalEarth,natural_earth,physical,inputs,
ne_50m_geography_regions_elevation_points.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_110m_lakes.README.html,Landda_develop_data,shapefiles,,,.html,21926,NaturalEarth,natural_earth,physical,inputs,
ne_110m_graticules_20.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_rivers_north_america.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_50m_graticules_5.dbf,Landda_develop_data,shapefiles,,,.dbf,4612,NaturalEarth,natural_earth,physical,inputs,
ne_50m_rivers_lake_centerlines.shx,Landda_develop_data,shapefiles,,,.shx,3796,NaturalEarth,natural_earth,physical,inputs,
ne_50m_geography_regions_points.README.html,Landda_develop_data,shapefiles,,,.html,237512,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_I_2000.shx,Landda_develop_data,shapefiles,,,.shx,1716,NaturalEarth,natural_earth,physical,inputs,
ne_10m_reefs.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_110m_lakes.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_20.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,physical,inputs,
ne_10m_coastline.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_50m_playas.dbf,Landda_develop_data,shapefiles,,,.dbf,163650,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_1.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_geography_regions_polys.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_minor_islands_label_points.dbf,Landda_develop_data,shapefiles,,,.dbf,134292,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_15.README.html,Landda_develop_data,shapefiles,,,.html,26727,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_I_2000.shp,Landda_develop_data,shapefiles,,,.shp,2963820,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_C_8000.shp,Landda_develop_data,shapefiles,,,.shp,22908,NaturalEarth,natural_earth,physical,inputs,
ne_10m_minor_islands_coastline.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_50m_antarctic_ice_shelves_polys.dbf,Landda_develop_data,shapefiles,,,.dbf,3265,NaturalEarth,natural_earth,physical,inputs,
ne_50m_playas.shp,Landda_develop_data,shapefiles,,,.shp,15632,NaturalEarth,natural_earth,physical,inputs,
ne_10m_geography_regions_polys.README.html,Landda_develop_data,shapefiles,,,.html,27545,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_K_200.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,physical,inputs,
ne_50m_graticules_1.README.html,Landda_develop_data,shapefiles,,,.html,26697,NaturalEarth,natural_earth,physical,inputs,
ne_50m_geography_regions_points.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_J_1000.README.html,Landda_develop_data,shapefiles,,,.html,30890,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_J_1000.shx,Landda_develop_data,shapefiles,,,.shx,1356,NaturalEarth,natural_earth,physical,inputs,
ne_110m_geography_regions_elevation_points.shx,Landda_develop_data,shapefiles,,,.shx,252,NaturalEarth,natural_earth,physical,inputs,
ne_10m_lakes_historic.prj,Landda_develop_data,shapefiles,,,.prj,143,NaturalEarth,natural_earth,physical,inputs,
ne_10m_playas.shp,Landda_develop_data,shapefiles,,,.shp,90368,NaturalEarth,natural_earth,physical,inputs,
ne_50m_coastline.shx,Landda_develop_data,shapefiles,,,.shx,11524,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_5.shx,Landda_develop_data,shapefiles,,,.shx,956,NaturalEarth,natural_earth,physical,inputs,
ne_10m_lakes.shp,Landda_develop_data,shapefiles,,,.shp,2306300,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_20.shx,Landda_develop_data,shapefiles,,,.shx,316,NaturalEarth,natural_earth,physical,inputs,
ne_10m_antarctic_ice_shelves_lines.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_minor_islands_label_points.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_rivers_lake_centerlines_scale_rank.dbf,Landda_develop_data,shapefiles,,,.dbf,28112364,NaturalEarth,natural_earth,physical,inputs,
ne_110m_wgs84_bounding_box.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_C_8000.shx,Landda_develop_data,shapefiles,,,.shx,220,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_E_6000.dbf,Landda_develop_data,shapefiles,,,.dbf,16280,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_30.README.html,Landda_develop_data,shapefiles,,,.html,26727,NaturalEarth,natural_earth,physical,inputs,
ne_10m_lakes.shx,Landda_develop_data,shapefiles,,,.shx,10932,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_E_6000.shp,Landda_develop_data,shapefiles,,,.shp,660472,NaturalEarth,natural_earth,physical,inputs,
ne_10m_geography_regions_elevation_points.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_15.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_110m_graticules_20.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_30.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_110m_geography_marine_polys.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_minor_islands_label_points.README.html,Landda_develop_data,shapefiles,,,.html,24169,NaturalEarth,natural_earth,physical,inputs,
ne_110m_geographic_lines.shp,Landda_develop_data,shapefiles,,,.shp,38836,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_15.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_rivers_europe.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_antarctic_ice_shelves_lines.shx,Landda_develop_data,shapefiles,,,.shx,1380,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_I_2000.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_50m_graticules_30.shp,Landda_develop_data,shapefiles,,,.shp,129964,NaturalEarth,natural_earth,physical,inputs,
ne_10m_land_ocean_seams.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_rivers_lake_centerlines.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_glaciated_areas.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_50m_rivers_lake_centerlines.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,physical,inputs,
ne_10m_ocean_scale_rank.shp,Landda_develop_data,shapefiles,,,.shp,7259176,NaturalEarth,natural_earth,physical,inputs,
ne_50m_geography_marine_polys.shx,Landda_develop_data,shapefiles,,,.shx,1052,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_E_6000.shx,Landda_develop_data,shapefiles,,,.shx,4268,NaturalEarth,natural_earth,physical,inputs,
ne_110m_graticules_20.README.html,Landda_develop_data,shapefiles,,,.html,26636,NaturalEarth,natural_earth,physical,inputs,
ne_10m_rivers_europe.dbf,Landda_develop_data,shapefiles,,,.dbf,8810954,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_1.README.html,Landda_develop_data,shapefiles,,,.html,26727,NaturalEarth,natural_earth,physical,inputs,
ne_50m_wgs84_bounding_box.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_50m_coastline.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_50m_playas.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_coastline.prj,Landda_develop_data,shapefiles,,,.prj,145,NaturalEarth,natural_earth,physical,inputs,
ne_110m_lakes.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_lakes_europe.shp,Landda_develop_data,shapefiles,,,.shp,331032,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_H_3000.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
