Data File,UFS Component,Resolution (C),Ocean Resolution (o),Ocean Resolution (mx),Ocean Resolution (w/o symbol),Data Format,File Size (Bytes),Category,Sub-Category,Dataset,Version
cice_model_0.25.cpc.res_20210322.nc,CICE_IC,,,,025,.nc,1480554092,,025,input-data-20221101,
cice_model_0.50.cpc.res_20210322.nc,CICE_IC,,,,050,.nc,394817000,,050,input-data-20221101,
cice_model_1.00.cpc.res_2011100100.nc,CICE_IC,,,,100,.nc,141930044,,100,input-data-20221101,
cice_model_1.00.cpc.res_20210322.nc,CICE_IC,,,,100,.nc,109673960,,100,input-data-20221101,
cice_model_4.00.cpc.res_20210322.nc,CICE_IC,,,,400,.nc,2402600,,400,input-data-20221101,
cice_model_5.00.cpc.res_20210322.nc,CICE_IC,,,,500,.nc,2402600,,500,input-data-20221101,
ice.restart_file,CICE_IC,,,,500,.restart_file,25,,500,input-data-20221101,
iced.2021-03-23-21600.nc,CICE_IC,,,,500,.nc,3207988,,500,input-data-20221101,
rpointer.cpl,CMEPS_IC,48,,500,,.cpl,37,,C48mx500,input-data-20221101,
ufs.cpld.cpl.r.2021-03-23-21600.nc,CMEPS_IC,48,,500,,.nc,6967848,,C48mx500,input-data-20221101,
grid_spec.nc,CPL_FIX,192,050,,,.nc,25836,,aC192o050,input-data-20221101,
grid_spec.nc,CPL_FIX,384,025,,,.nc,9280,,aC384o025,input-data-20221101,
grid_spec.nc,CPL_FIX,384,050,,,.nc,9280,,aC384o050,input-data-20221101,
grid_spec.nc,CPL_FIX,48,400,,,.nc,24468,,aC48o400,input-data-20221101,
grid_spec.nc,CPL_FIX,48,500,,,.nc,24468,,aC48o500,input-data-20221101,
grid_spec.nc,CPL_FIX,96,025,,,.nc,25664,,aC96o025,input-data-20221101,
grid_spec.nc,CPL_FIX,96,100,,,.nc,25660,,aC96o100,input-data-20221101,
cfsr.201110.nc,DATM_CDEPS,,,,,.nc,3512693020,,CFSR,input-data-20221101,
cfsr.2011100100.nc,DATM_CDEPS,,,,,.nc,167285120,,CFSR,input-data-20221101,
cfsr.2011100106.nc,DATM_CDEPS,,,,,.nc,167284860,,CFSR,input-data-20221101,
cfsr.2011100112.nc,DATM_CDEPS,,,,,.nc,167284860,,CFSR,input-data-20221101,
cfsr.2011100118.nc,DATM_CDEPS,,,,,.nc,167284860,,CFSR,input-data-20221101,
cfsr.2011100200.nc,DATM_CDEPS,,,,,.nc,167284860,,CFSR,input-data-20221101,
cfsr.2011100206.nc,DATM_CDEPS,,,,,.nc,167285124,,CFSR,input-data-20221101,
cfsr_mesh.nc,DATM_CDEPS,,,,,.nc,99164811,,CFSR,input-data-20221101,
cfsr.2011100100_3072x1536.nc,DATM_CDEPS,,,,,.nc,509631180,,CFSR3072x1536,input-data-20221101,
cfsr.2011100106_3072x1536.nc,DATM_CDEPS,,,,,.nc,509631180,,CFSR3072x1536,input-data-20221101,
cfsr.2011100112_3072x1536.nc,DATM_CDEPS,,,,,.nc,509631180,,CFSR3072x1536,input-data-20221101,
cfsr.2011100118_3072x1536.nc,DATM_CDEPS,,,,,.nc,509631180,,CFSR3072x1536,input-data-20221101,
cfsr.2011100200_3072x1536.nc,DATM_CDEPS,,,,,.nc,509631180,,CFSR3072x1536,input-data-20221101,
cfsr.2011100206_3072x1536.nc,DATM_CDEPS,,,,,.nc,509631180,,CFSR3072x1536,input-data-20221101,
gfs_mesh.nc,DATM_CDEPS,,,,,.nc,302052490,,CFSR3072x1536,input-data-20221101,
gefs.201110.nc,DATM_CDEPS,,,,,.nc,2675454936,,GEFS,input-data-20221101,
gefs_mesh.nc,DATM_CDEPS,,,,,.nc,75535499,,GEFS,input-data-20221101,
gefs.201110.nc,DATM_CDEPS,,,,,.nc,2675455096,,GEFS_NEW,input-data-20221101,
gefs_mesh.nc,DATM_CDEPS,,,,,.nc,75535499,,GEFS_NEW,input-data-20221101,
gfs.202103.nc,DATM_CDEPS,,,,,.nc,4586493820,,GFS,input-data-20221101,
gfs_mesh.nc,DATM_CDEPS,,,,,.nc,302052490,,GFS,input-data-20221101,
ERA5.TL639.2019.08.200618_subset.nc,DATM_ERA5_input_data,,,,,.nc,3588176140,,,input-data-20221101,
ERA5.TL639.2019.09.200618_subset.nc,DATM_ERA5_input_data,,,,,.nc,4834064340,,,input-data-20221101,
TL639_200618_ESMFmesh.nc,DATM_ERA5_input_data,,,,,.nc,66483136,,,input-data-20221101,
ERA5_forcing_2010-12-31_fix.nc,DATM_ERA5_input_data_v2,,,,,.nc,740493570,,,input-data-20221101,
ERA5_forcing_2011-01-01_fix.nc,DATM_ERA5_input_data_v2,,,,,.nc,740493570,,,input-data-20221101,
ERA5_forcing_2011-01-02_fix.nc,DATM_ERA5_input_data_v2,,,,,.nc,740493570,,,input-data-20221101,
ERA5_mesh.nc,DATM_ERA5_input_data_v2,,,,,.nc,58188316,,,input-data-20221101,
clmforc.GSWP3.c2011.0.5x0.5.Prec.1999-12.nc,DATM_GSWP3_input_data,,,,,.nc,259202484,,,input-data-20221101,
clmforc.GSWP3.c2011.0.5x0.5.Prec.2000-01.nc,DATM_GSWP3_input_data,,,,,.nc,259202484,,,input-data-20221101,
clmforc.GSWP3.c2011.0.5x0.5.Solr.1999-12.nc,DATM_GSWP3_input_data,,,,,.nc,259202520,,,input-data-20221101,
clmforc.GSWP3.c2011.0.5x0.5.Solr.2000-01.nc,DATM_GSWP3_input_data,,,,,.nc,259202520,,,input-data-20221101,
clmforc.GSWP3.c2011.0.5x0.5.TPQWL.1999-12.nc,DATM_GSWP3_input_data,,,,,.nc,1287709152,,,input-data-20221101,
clmforc.GSWP3.c2011.0.5x0.5.TPQWL.2000-01.nc,DATM_GSWP3_input_data,,,,,.nc,1287709152,,,input-data-20221101,
clmforc.GSWP3.c2011.0.5x0.5.TPQWL.SCRIP.210520_ESMFmesh.nc,DATM_GSWP3_input_data,,,,,.nc,16601532,,,input-data-20221101,
fv1.9x2.5_141008_ESMFmesh.nc,DATM_GSWP3_input_data,,,,,.nc,846588,,,input-data-20221101,
topodata_0.9x1.25_USGS_070110_stream_c151201.nc,DATM_GSWP3_input_data,,,,,.nc,1992888,,,input-data-20221101,
topodata_0.9x1.SCRIP.210520_ESMFmesh.nc,DATM_GSWP3_input_data,,,,,.nc,3547832,,,input-data-20221101,
hat10_210129_ESMFmesh_py.nc,DOCN_MOM6_input_data,,,,,.nc,40277547,,,input-data-20221101,
hycom_201908_surf_nolev.nc,DOCN_MOM6_input_data,,,,,.nc,333375464,,,input-data-20221101,
TX025_201215_ESMFmesh_direct.nc,DOCN_OISST_input_data,,,,,.nc,78847135,,,input-data-20221101,
TX025_210327_ESMFmesh_py.nc,DOCN_OISST_input_data,,,,,.nc,58111139,,,input-data-20221101,
oisst-avhrr-v02r01.merged_nozlev.nc,DOCN_OISST_input_data,,,,,.nc,99585538,,,input-data-20221101,
sst.day.mean.2019.nc,DOCN_OISST_input_data,,,,,.nc,476611864,,,input-data-20221101,
aeroclim.m01.nc,FV3_aeroclim,,,,,.nc,1018901352,,,input-data-20221101,
aeroclim.m02.nc,FV3_aeroclim,,,,,.nc,1018901352,,,input-data-20221101,
aeroclim.m03.nc,FV3_aeroclim,,,,,.nc,1018901352,,,input-data-20221101,
aeroclim.m04.nc,FV3_aeroclim,,,,,.nc,1018901352,,,input-data-20221101,
aeroclim.m05.nc,FV3_aeroclim,,,,,.nc,1018901352,,,input-data-20221101,
aeroclim.m06.nc,FV3_aeroclim,,,,,.nc,1018901352,,,input-data-20221101,
aeroclim.m07.nc,FV3_aeroclim,,,,,.nc,1018901352,,,input-data-20221101,
aeroclim.m08.nc,FV3_aeroclim,,,,,.nc,1018901352,,,input-data-20221101,
aeroclim.m09.nc,FV3_aeroclim,,,,,.nc,1018901352,,,input-data-20221101,
aeroclim.m10.nc,FV3_aeroclim,,,,,.nc,1018901352,,,input-data-20221101,
aeroclim.m11.nc,FV3_aeroclim,,,,,.nc,1018901352,,,input-data-20221101,
aeroclim.m12.nc,FV3_aeroclim,,,,,.nc,1018901352,,,input-data-20221101,
optics_BC.dat,FV3_aeroclim,,,,,.dat,202000,,,input-data-20221101,
optics_DU.dat,FV3_aeroclim,,,,,.dat,461637,,,input-data-20221101,
optics_OC.dat,FV3_aeroclim,,,,,.dat,202000,,,input-data-20221101,
optics_SS.dat,FV3_aeroclim,,,,,.dat,502753,,,input-data-20221101,
optics_SU.dat,FV3_aeroclim,,,,,.dat,101749,,,input-data-20221101,
CCN_ACTIVATE.BIN,FV3_fix,,,,,.BIN,35288,,,input-data-20221101,
CFSR.SEAICE.1982.2012.monthly.clim.grb,FV3_fix,,,,,.grb,3111408,,,input-data-20221101,
IMS-NIC.blended.ice.monthly.clim.grb,FV3_fix,,,,,.grb,193793088,,,input-data-20221101,
RTGSST.1982.2012.monthly.clim.grb,FV3_fix,,,,,.grb,176127408,,,input-data-20221101,
aerosol.dat,FV3_fix,,,,,.dat,3135393,,,input-data-20221101,
co2historicaldata_2009.txt,FV3_fix,,,,,.txt,24629,,fix_co2_proj,input-data-20221101,
co2historicaldata_2011.txt,FV3_fix,,,,,.txt,24629,,fix_co2_proj,input-data-20221101,
co2historicaldata_2012.txt,FV3_fix,,,,,.txt,24629,,fix_co2_proj,input-data-20221101,
co2historicaldata_2013.txt,FV3_fix,,,,,.txt,24629,,fix_co2_proj,input-data-20221101,
co2historicaldata_2014.txt,FV3_fix,,,,,.txt,24629,,fix_co2_proj,input-data-20221101,
co2historicaldata_2015.txt,FV3_fix,,,,,.txt,24484,,fix_co2_proj,input-data-20221101,
co2historicaldata_2016.txt,FV3_fix,,,,,.txt,24484,,fix_co2_proj,input-data-20221101,
co2historicaldata_2017.txt,FV3_fix,,,,,.txt,24484,,fix_co2_proj,input-data-20221101,
co2historicaldata_2018.txt,FV3_fix,,,,,.txt,24484,,fix_co2_proj,input-data-20221101,
co2historicaldata_2019.txt,FV3_fix,,,,,.txt,24484,,fix_co2_proj,input-data-20221101,
co2historicaldata_2020.txt,FV3_fix,,,,,.txt,24484,,fix_co2_proj,input-data-20221101,
co2historicaldata_2021.txt,FV3_fix,,,,,.txt,24484,,fix_co2_proj,input-data-20221101,
co2historicaldata_glob.txt,FV3_fix,,,,,.txt,9037,,fix_co2_proj,input-data-20221101,
co2monthlycyc.txt,FV3_fix,,,,,.txt,27302,,fix_co2_proj,input-data-20221101,
freezeH2O.dat,FV3_fix,,,,,.dat,254944848,,,input-data-20221101,
global_albedo4.1x1.grb,FV3_fix,,,,,.grb,1394712,,,input-data-20221101,
global_glacier.2x2.grb,FV3_fix,,,,,.grb,8274,,,input-data-20221101,
global_h2oprdlos.f77,FV3_fix,,,,,.f77,778256,,,input-data-20221101,
global_maxice.2x2.grb,FV3_fix,,,,,.grb,8274,,,input-data-20221101,
global_o3prdlos.f77,FV3_fix,,,,,.f77,1114844,,,input-data-20221101,
global_shdmax.0.144x0.144.grb,FV3_fix,,,,,.grb,5468834,,,input-data-20221101,
global_shdmin.0.144x0.144.grb,FV3_fix,,,,,.grb,5468834,,,input-data-20221101,
global_slope.1x1.grb,FV3_fix,,,,,.grb,89184,,,input-data-20221101,
global_snoclim.1.875.grb,FV3_fix,,,,,.grb,438768,,,input-data-20221101,
global_tg3clim.2.6x1.5.grb,FV3_fix,,,,,.grb,20094,,,input-data-20221101,
global_vegfrac.0.144.decpercent.grb,FV3_fix,,,,,.grb,15713952,,,input-data-20221101,
global_zorclim.1x1.grb,FV3_fix,,,,,.grb,681408,,,input-data-20221101,
qr_acr_qgV2.dat,FV3_fix,,,,,.dat,68077680,,,input-data-20221101,
qr_acr_qsV2.dat,FV3_fix,,,,,.dat,33118944,,,input-data-20221101,
seaice_newland.grb,FV3_fix,,,,,.grb,32484,,,input-data-20221101,
sfc_emissivity_idx.txt,FV3_fix,,,,,.txt,65679,,,input-data-20221101,
solarconstant_noaa_an.txt,FV3_fix,,,,,.txt,7973,,,input-data-20221101,
C192.facsf.tile1.nc,FV3_fix_tiled,192,,,,.nc,451321,,C192,input-data-20221101,
C192.facsf.tile2.nc,FV3_fix_tiled,192,,,,.nc,451321,,C192,input-data-20221101,
C192.facsf.tile3.nc,FV3_fix_tiled,192,,,,.nc,451321,,C192,input-data-20221101,
C192.facsf.tile4.nc,FV3_fix_tiled,192,,,,.nc,451321,,C192,input-data-20221101,
C192.facsf.tile5.nc,FV3_fix_tiled,192,,,,.nc,451321,,C192,input-data-20221101,
C192.facsf.tile6.nc,FV3_fix_tiled,192,,,,.nc,451321,,C192,input-data-20221101,
C192.maximum_snow_albedo.tile1.nc,FV3_fix_tiled,192,,,,.nc,451266,,C192,input-data-20221101,
C192.maximum_snow_albedo.tile2.nc,FV3_fix_tiled,192,,,,.nc,451266,,C192,input-data-20221101,
C192.maximum_snow_albedo.tile3.nc,FV3_fix_tiled,192,,,,.nc,451266,,C192,input-data-20221101,
C192.maximum_snow_albedo.tile4.nc,FV3_fix_tiled,192,,,,.nc,451266,,C192,input-data-20221101,
C192.maximum_snow_albedo.tile5.nc,FV3_fix_tiled,192,,,,.nc,451266,,C192,input-data-20221101,
C192.maximum_snow_albedo.tile6.nc,FV3_fix_tiled,192,,,,.nc,451266,,C192,input-data-20221101,
C192.slope_type.tile1.nc,FV3_fix_tiled,192,,,,.nc,451326,,C192,input-data-20221101,
C192.slope_type.tile2.nc,FV3_fix_tiled,192,,,,.nc,451326,,C192,input-data-20221101,
C192.slope_type.tile3.nc,FV3_fix_tiled,192,,,,.nc,451326,,C192,input-data-20221101,
C192.slope_type.tile4.nc,FV3_fix_tiled,192,,,,.nc,451326,,C192,input-data-20221101,
C192.slope_type.tile5.nc,FV3_fix_tiled,192,,,,.nc,451326,,C192,input-data-20221101,
C192.slope_type.tile6.nc,FV3_fix_tiled,192,,,,.nc,451326,,C192,input-data-20221101,
C192.snowfree_albedo.tile1.nc,FV3_fix_tiled,192,,,,.nc,7387004,,C192,input-data-20221101,
C192.snowfree_albedo.tile2.nc,FV3_fix_tiled,192,,,,.nc,7387004,,C192,input-data-20221101,
C192.snowfree_albedo.tile3.nc,FV3_fix_tiled,192,,,,.nc,7387004,,C192,input-data-20221101,
C192.snowfree_albedo.tile4.nc,FV3_fix_tiled,192,,,,.nc,7387004,,C192,input-data-20221101,
C192.snowfree_albedo.tile5.nc,FV3_fix_tiled,192,,,,.nc,7387004,,C192,input-data-20221101,
C192.snowfree_albedo.tile6.nc,FV3_fix_tiled,192,,,,.nc,7387004,,C192,input-data-20221101,
C192.soil_color.tile1.nc,FV3_fix_tiled,192,,,,.nc,451389,,C192,input-data-20221101,
C192.soil_color.tile2.nc,FV3_fix_tiled,192,,,,.nc,451389,,C192,input-data-20221101,
C192.soil_color.tile3.nc,FV3_fix_tiled,192,,,,.nc,451389,,C192,input-data-20221101,
C192.soil_color.tile4.nc,FV3_fix_tiled,192,,,,.nc,451389,,C192,input-data-20221101,
C192.soil_color.tile5.nc,FV3_fix_tiled,192,,,,.nc,451389,,C192,input-data-20221101,
C192.soil_color.tile6.nc,FV3_fix_tiled,192,,,,.nc,451389,,C192,input-data-20221101,
C192.soil_type.tile1.nc,FV3_fix_tiled,192,,,,.nc,451256,,C192,input-data-20221101,
C192.soil_type.tile2.nc,FV3_fix_tiled,192,,,,.nc,451256,,C192,input-data-20221101,
C192.soil_type.tile3.nc,FV3_fix_tiled,192,,,,.nc,451256,,C192,input-data-20221101,
C192.soil_type.tile4.nc,FV3_fix_tiled,192,,,,.nc,451256,,C192,input-data-20221101,
C192.soil_type.tile5.nc,FV3_fix_tiled,192,,,,.nc,451256,,C192,input-data-20221101,
C192.soil_type.tile6.nc,FV3_fix_tiled,192,,,,.nc,451256,,C192,input-data-20221101,
C192.substrate_temperature.tile1.nc,FV3_fix_tiled,192,,,,.nc,451371,,C192,input-data-20221101,
C192.substrate_temperature.tile2.nc,FV3_fix_tiled,192,,,,.nc,451371,,C192,input-data-20221101,
C192.substrate_temperature.tile3.nc,FV3_fix_tiled,192,,,,.nc,451371,,C192,input-data-20221101,
C192.substrate_temperature.tile4.nc,FV3_fix_tiled,192,,,,.nc,451371,,C192,input-data-20221101,
C192.substrate_temperature.tile5.nc,FV3_fix_tiled,192,,,,.nc,451371,,C192,input-data-20221101,
C192.substrate_temperature.tile6.nc,FV3_fix_tiled,192,,,,.nc,451371,,C192,input-data-20221101,
C192.vegetation_greenness.tile1.nc,FV3_fix_tiled,192,,,,.nc,2073327,,C192,input-data-20221101,
C192.vegetation_greenness.tile2.nc,FV3_fix_tiled,192,,,,.nc,2073327,,C192,input-data-20221101,
C192.vegetation_greenness.tile3.nc,FV3_fix_tiled,192,,,,.nc,2073327,,C192,input-data-20221101,
C192.vegetation_greenness.tile4.nc,FV3_fix_tiled,192,,,,.nc,2073327,,C192,input-data-20221101,
C192.vegetation_greenness.tile5.nc,FV3_fix_tiled,192,,,,.nc,2073327,,C192,input-data-20221101,
C192.vegetation_greenness.tile6.nc,FV3_fix_tiled,192,,,,.nc,2073327,,C192,input-data-20221101,
C192.vegetation_type.tile1.nc,FV3_fix_tiled,192,,,,.nc,451365,,C192,input-data-20221101,
C192.vegetation_type.tile2.nc,FV3_fix_tiled,192,,,,.nc,451365,,C192,input-data-20221101,
C192.vegetation_type.tile3.nc,FV3_fix_tiled,192,,,,.nc,451365,,C192,input-data-20221101,
C192.vegetation_type.tile4.nc,FV3_fix_tiled,192,,,,.nc,451365,,C192,input-data-20221101,
C192.vegetation_type.tile5.nc,FV3_fix_tiled,192,,,,.nc,451365,,C192,input-data-20221101,
C192.vegetation_type.tile6.nc,FV3_fix_tiled,192,,,,.nc,451365,,C192,input-data-20221101,
oro_C192.mx050.tile1.nc,FV3_fix_tiled,192,,050,,.nc,3267909,,C192,input-data-20221101,
oro_C192.mx050.tile2.nc,FV3_fix_tiled,192,,050,,.nc,3267909,,C192,input-data-20221101,
oro_C192.mx050.tile3.nc,FV3_fix_tiled,192,,050,,.nc,3267909,,C192,input-data-20221101,
oro_C192.mx050.tile4.nc,FV3_fix_tiled,192,,050,,.nc,3267909,,C192,input-data-20221101,
oro_C192.mx050.tile5.nc,FV3_fix_tiled,192,,050,,.nc,3267909,,C192,input-data-20221101,
oro_C192.mx050.tile6.nc,FV3_fix_tiled,192,,050,,.nc,3267909,,C192,input-data-20221101,
C384.facsf.tile1.nc,FV3_fix_tiled,384,,,,.nc,1778425,,C384,input-data-20221101,
C384.facsf.tile2.nc,FV3_fix_tiled,384,,,,.nc,1778425,,C384,input-data-20221101,
C384.facsf.tile3.nc,FV3_fix_tiled,384,,,,.nc,1778425,,C384,input-data-20221101,
C384.facsf.tile4.nc,FV3_fix_tiled,384,,,,.nc,1778425,,C384,input-data-20221101,
C384.facsf.tile5.nc,FV3_fix_tiled,384,,,,.nc,1778425,,C384,input-data-20221101,
C384.facsf.tile6.nc,FV3_fix_tiled,384,,,,.nc,1778425,,C384,input-data-20221101,
C384.maximum_snow_albedo.tile1.nc,FV3_fix_tiled,384,,,,.nc,1778370,,C384,input-data-20221101,
C384.maximum_snow_albedo.tile2.nc,FV3_fix_tiled,384,,,,.nc,1778370,,C384,input-data-20221101,
C384.maximum_snow_albedo.tile3.nc,FV3_fix_tiled,384,,,,.nc,1778370,,C384,input-data-20221101,
C384.maximum_snow_albedo.tile4.nc,FV3_fix_tiled,384,,,,.nc,1778370,,C384,input-data-20221101,
C384.maximum_snow_albedo.tile5.nc,FV3_fix_tiled,384,,,,.nc,1778370,,C384,input-data-20221101,
C384.maximum_snow_albedo.tile6.nc,FV3_fix_tiled,384,,,,.nc,1778370,,C384,input-data-20221101,
C384.slope_type.tile1.nc,FV3_fix_tiled,384,,,,.nc,1778430,,C384,input-data-20221101,
C384.slope_type.tile2.nc,FV3_fix_tiled,384,,,,.nc,1778430,,C384,input-data-20221101,
C384.slope_type.tile3.nc,FV3_fix_tiled,384,,,,.nc,1778430,,C384,input-data-20221101,
C384.slope_type.tile4.nc,FV3_fix_tiled,384,,,,.nc,1778430,,C384,input-data-20221101,
C384.slope_type.tile5.nc,FV3_fix_tiled,384,,,,.nc,1778430,,C384,input-data-20221101,
C384.slope_type.tile6.nc,FV3_fix_tiled,384,,,,.nc,1778430,,C384,input-data-20221101,
C384.snowfree_albedo.tile1.nc,FV3_fix_tiled,384,,,,.nc,29505404,,C384,input-data-20221101,
C384.snowfree_albedo.tile2.nc,FV3_fix_tiled,384,,,,.nc,29505404,,C384,input-data-20221101,
C384.snowfree_albedo.tile3.nc,FV3_fix_tiled,384,,,,.nc,29505404,,C384,input-data-20221101,
C384.snowfree_albedo.tile4.nc,FV3_fix_tiled,384,,,,.nc,29505404,,C384,input-data-20221101,
C384.snowfree_albedo.tile5.nc,FV3_fix_tiled,384,,,,.nc,29505404,,C384,input-data-20221101,
C384.snowfree_albedo.tile6.nc,FV3_fix_tiled,384,,,,.nc,29505404,,C384,input-data-20221101,
C384.soil_color.tile1.nc,FV3_fix_tiled,384,,,,.nc,1778493,,C384,input-data-20221101,
C384.soil_color.tile2.nc,FV3_fix_tiled,384,,,,.nc,1778493,,C384,input-data-20221101,
C384.soil_color.tile3.nc,FV3_fix_tiled,384,,,,.nc,1778493,,C384,input-data-20221101,
C384.soil_color.tile4.nc,FV3_fix_tiled,384,,,,.nc,1778493,,C384,input-data-20221101,
C384.soil_color.tile5.nc,FV3_fix_tiled,384,,,,.nc,1778493,,C384,input-data-20221101,
C384.soil_color.tile6.nc,FV3_fix_tiled,384,,,,.nc,1778493,,C384,input-data-20221101,
C384.soil_type.tile1.nc,FV3_fix_tiled,384,,,,.nc,1778360,,C384,input-data-20221101,
C384.soil_type.tile2.nc,FV3_fix_tiled,384,,,,.nc,1778360,,C384,input-data-20221101,
C384.soil_type.tile3.nc,FV3_fix_tiled,384,,,,.nc,1778360,,C384,input-data-20221101,
C384.soil_type.tile4.nc,FV3_fix_tiled,384,,,,.nc,1778360,,C384,input-data-20221101,
C384.soil_type.tile5.nc,FV3_fix_tiled,384,,,,.nc,1778360,,C384,input-data-20221101,
C384.soil_type.tile6.nc,FV3_fix_tiled,384,,,,.nc,1778360,,C384,input-data-20221101,
C384.substrate_temperature.tile1.nc,FV3_fix_tiled,384,,,,.nc,1778475,,C384,input-data-20221101,
C384.substrate_temperature.tile2.nc,FV3_fix_tiled,384,,,,.nc,1778475,,C384,input-data-20221101,
C384.substrate_temperature.tile3.nc,FV3_fix_tiled,384,,,,.nc,1778475,,C384,input-data-20221101,
C384.substrate_temperature.tile4.nc,FV3_fix_tiled,384,,,,.nc,1778475,,C384,input-data-20221101,
C384.substrate_temperature.tile5.nc,FV3_fix_tiled,384,,,,.nc,1778475,,C384,input-data-20221101,
C384.substrate_temperature.tile6.nc,FV3_fix_tiled,384,,,,.nc,1778475,,C384,input-data-20221101,
C384.vegetation_greenness.tile1.nc,FV3_fix_tiled,384,,,,.nc,8266479,,C384,input-data-20221101,
C384.vegetation_greenness.tile2.nc,FV3_fix_tiled,384,,,,.nc,8266479,,C384,input-data-20221101,
C384.vegetation_greenness.tile3.nc,FV3_fix_tiled,384,,,,.nc,8266479,,C384,input-data-20221101,
C384.vegetation_greenness.tile4.nc,FV3_fix_tiled,384,,,,.nc,8266479,,C384,input-data-20221101,
C384.vegetation_greenness.tile5.nc,FV3_fix_tiled,384,,,,.nc,8266479,,C384,input-data-20221101,
C384.vegetation_greenness.tile6.nc,FV3_fix_tiled,384,,,,.nc,8266479,,C384,input-data-20221101,
C384.vegetation_type.tile1.nc,FV3_fix_tiled,384,,,,.nc,1778469,,C384,input-data-20221101,
C384.vegetation_type.tile2.nc,FV3_fix_tiled,384,,,,.nc,1778469,,C384,input-data-20221101,
C384.vegetation_type.tile3.nc,FV3_fix_tiled,384,,,,.nc,1778469,,C384,input-data-20221101,
C384.vegetation_type.tile4.nc,FV3_fix_tiled,384,,,,.nc,1778469,,C384,input-data-20221101,
C384.vegetation_type.tile5.nc,FV3_fix_tiled,384,,,,.nc,1778469,,C384,input-data-20221101,
C384.vegetation_type.tile6.nc,FV3_fix_tiled,384,,,,.nc,1778469,,C384,input-data-20221101,
oro_C384.mx025.tile1.nc,FV3_fix_tiled,384,,025,,.nc,13000006,,C384,input-data-20221101,
oro_C384.mx025.tile2.nc,FV3_fix_tiled,384,,025,,.nc,13000006,,C384,input-data-20221101,
oro_C384.mx025.tile3.nc,FV3_fix_tiled,384,,025,,.nc,13000006,,C384,input-data-20221101,
oro_C384.mx025.tile4.nc,FV3_fix_tiled,384,,025,,.nc,13000006,,C384,input-data-20221101,
oro_C384.mx025.tile5.nc,FV3_fix_tiled,384,,025,,.nc,13000006,,C384,input-data-20221101,
oro_C384.mx025.tile6.nc,FV3_fix_tiled,384,,025,,.nc,13000006,,C384,input-data-20221101,
C48.facsf.tile1.nc,FV3_fix_tiled,48,,,,.nc,36601,,C48,input-data-20221101,
C48.facsf.tile2.nc,FV3_fix_tiled,48,,,,.nc,36601,,C48,input-data-20221101,
C48.facsf.tile3.nc,FV3_fix_tiled,48,,,,.nc,36601,,C48,input-data-20221101,
C48.facsf.tile4.nc,FV3_fix_tiled,48,,,,.nc,36601,,C48,input-data-20221101,
C48.facsf.tile5.nc,FV3_fix_tiled,48,,,,.nc,36601,,C48,input-data-20221101,
C48.facsf.tile6.nc,FV3_fix_tiled,48,,,,.nc,36601,,C48,input-data-20221101,
C48.maximum_snow_albedo.tile1.nc,FV3_fix_tiled,48,,,,.nc,36546,,C48,input-data-20221101,
C48.maximum_snow_albedo.tile2.nc,FV3_fix_tiled,48,,,,.nc,36546,,C48,input-data-20221101,
C48.maximum_snow_albedo.tile3.nc,FV3_fix_tiled,48,,,,.nc,36546,,C48,input-data-20221101,
C48.maximum_snow_albedo.tile4.nc,FV3_fix_tiled,48,,,,.nc,36546,,C48,input-data-20221101,
C48.maximum_snow_albedo.tile5.nc,FV3_fix_tiled,48,,,,.nc,36546,,C48,input-data-20221101,
C48.maximum_snow_albedo.tile6.nc,FV3_fix_tiled,48,,,,.nc,36546,,C48,input-data-20221101,
C48.slope_type.tile1.nc,FV3_fix_tiled,48,,,,.nc,36606,,C48,input-data-20221101,
C48.slope_type.tile2.nc,FV3_fix_tiled,48,,,,.nc,36606,,C48,input-data-20221101,
C48.slope_type.tile3.nc,FV3_fix_tiled,48,,,,.nc,36606,,C48,input-data-20221101,
C48.slope_type.tile4.nc,FV3_fix_tiled,48,,,,.nc,36606,,C48,input-data-20221101,
C48.slope_type.tile5.nc,FV3_fix_tiled,48,,,,.nc,36606,,C48,input-data-20221101,
C48.slope_type.tile6.nc,FV3_fix_tiled,48,,,,.nc,36606,,C48,input-data-20221101,
C48.snowfree_albedo.tile1.nc,FV3_fix_tiled,48,,,,.nc,475004,,C48,input-data-20221101,
C48.snowfree_albedo.tile2.nc,FV3_fix_tiled,48,,,,.nc,475004,,C48,input-data-20221101,
C48.snowfree_albedo.tile3.nc,FV3_fix_tiled,48,,,,.nc,475004,,C48,input-data-20221101,
C48.snowfree_albedo.tile4.nc,FV3_fix_tiled,48,,,,.nc,475004,,C48,input-data-20221101,
C48.snowfree_albedo.tile5.nc,FV3_fix_tiled,48,,,,.nc,475004,,C48,input-data-20221101,
C48.snowfree_albedo.tile6.nc,FV3_fix_tiled,48,,,,.nc,475004,,C48,input-data-20221101,
C48.soil_color.tile1.nc,FV3_fix_tiled,48,,,,.nc,36669,,C48,input-data-20221101,
C48.soil_color.tile2.nc,FV3_fix_tiled,48,,,,.nc,36669,,C48,input-data-20221101,
C48.soil_color.tile3.nc,FV3_fix_tiled,48,,,,.nc,36669,,C48,input-data-20221101,
C48.soil_color.tile4.nc,FV3_fix_tiled,48,,,,.nc,36669,,C48,input-data-20221101,
C48.soil_color.tile5.nc,FV3_fix_tiled,48,,,,.nc,36669,,C48,input-data-20221101,
